country_full_name,World Port Index Number,Region Name,name,Alternate Port Name,country,World Water Body,Liquified Natural Gas Terminal Depth (m),Harbor Size,Harbor_size_nr,Harbor Type,Harbor Use,y,x,Total_Harbor_size_nr,fraction
Norway,20690.0,Norway -- 20620,Vadso, ,NO,Barents Sea; Arctic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,70.07222222,29.74138889,57,0.017543859649122806
Norway,23118.0,Norway -- 20620,Orstav, ,NO,Norwegian Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,62.19611111,6.114444444,57,0.017543859649122806
Norway,23090.0,Norway -- 20620,Trondheim, ,NO,Norwegian Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,63.44833333,10.40166667,57,0.03508771929824561
Norway,23710.0,Norway -- 20620,Sandefjorden, ,NO,Skagerrak; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,59.10055556,10.23305556,57,0.017543859649122806
Norway,23095.0,Norway -- 20620,Thamshamm, ,NO,Norwegian Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,63.32361111,9.872222222,57,0.017543859649122806
Norway,23620.0,Norway -- 20620,Tvedestrand, ,NO,Skagerrak; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,58.61166667,8.9425,57,0.017543859649122806
Norway,23140.0,Norway -- 20620,Vaksdal, ,NO,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,60.47833333,5.732777778,57,0.017543859649122806
Norway,23680.0,Norway -- 20620,Skien, ,NO,Skagerrak; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,59.19972222,9.603611111,57,0.017543859649122806
Norway,23138.0,Norway -- 20620,Mongstad, ,NO,North Sea; North Atlantic Ocean,0.0,Medium,2,Open Roadstead,Unknown,60.83083333,5.036666667,57,0.03508771929824561
Norway,23670.0,Norway -- 20620,Porsgrunn, ,NO,Skagerrak; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,59.14722222,9.653888889,57,0.017543859649122806
Oman,48235.0,Oman -- 48225,Duqm,Al Duqm,OM,Arabian Sea; Indian Ocean,19.0,Medium,2,Coastal (Breakwater),Cargo,19.67325258,57.71690892,6,0.3333333333333333
Oman,48230.0,Oman -- 48225,Mina Raysut,Port Raysut; Salalah,OM,Arabian Sea; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,16.95111111,54.02916667,6,0.16666666666666666
Oman,48255.0,Oman -- 48225,Mina Al Fahl, ,OM,Gulf of Oman; Indian Ocean,0.0,Small,1,Open Roadstead,Cargo,23.633333,58.516667,6,0.16666666666666666
Oman,48259.0,Oman -- 48225,Khawr Khasab, ,OM,Strait of Hormuz; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,26.216667,56.233333,6,0.16666666666666666
Oman,48257.0,Oman -- 48225,Port Of Sohar, ,OM,Gulf of Oman; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,24.516667,56.633333,6,0.16666666666666666
Pakistan,48590.0,Pakistan -- 48580,Gwadar, ,PK,Arabian Sea; Indian Ocean,0.0,Medium,2,Coastal (Natural),Unknown,25.133333,62.3,5,0.4
Pakistan,48605.0,Pakistan -- 48580,Muhamamad Bin Qasim,Port Qasim,PK,Arabian Sea; Indian Ocean,13.5,Small,1,Coastal (Natural),Cargo,24.766667,67.35,5,0.2
Pakistan,48600.0,Pakistan -- 48580,Karachi, ,PK,Arabian Sea; Indian Ocean,0.0,Medium,2,Coastal (Natural),Cargo,24.783333,66.983333,5,0.4
Panama,15445.0,Panama West Coast -- 15380,Pedregal, ,PA,North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,8.35,-82.433333,9,0.1111111111111111
Panama,15460.0,Panama West Coast -- 15380,Puerto Armuelles,Armuelles,PA,North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,8.266667,-82.85,9,0.1111111111111111
Panama,15410.0,Panama West Coast -- 15380,Balboa, ,PA,Gulf of Panama; North Pacific Ocean,0.0,Medium,2,Canal or Lake,Unknown,8.95,-79.566667,9,0.2222222222222222
Panama,9860.0,Panama East Coast -- 9820,Puerto Cristobal, ,PA,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,9.35,-79.916667,9,0.2222222222222222
Panama,9865.0,Panama East Coast -- 9820,Puerto Colon, ,PA,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,9.366667,-79.883333,9,0.2222222222222222
Panama,9875.0,Panama East Coast -- 9820,Bahia De Las Minas,La Minas Bay,PA,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,9.4,-79.816667,9,0.1111111111111111
Papua New Guinea,56810.0,Bismarck Archipelago -- 56700,Rabaul, ,PG,Bismarck Sea; South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-4.2,152.183333,6,0.16666666666666666
Papua New Guinea,53282.0,New Guinea NE Coast -- 53210,Vanimo, ,PG,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-2.683333,141.133333,6,0.16666666666666666
Papua New Guinea,56738.0,Bismarck Archipelago -- 56700,Wewak Harbor, ,PG,Bismarck Sea; South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-3.566667,143.633333,6,0.16666666666666666
Papua New Guinea,53160.0,New Guinea SE Coast -- 53140,Port Moresby, ,PG,Coral Sea; South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-9.466667,147.133333,6,0.16666666666666666
Papua New Guinea,56855.0,Bismarck Archipelago -- 56700,Kieta, ,PG,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-6.216667,155.633333,6,0.16666666666666666
Papua New Guinea,56760.0,Bismarck Archipelago -- 56700,Kavieng Harbor, ,PG,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-2.583333,150.8,6,0.16666666666666666
Peru,15190.0,Peru -- 14830,Talara, ,PE,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-4.583333,-81.283333,5,0.2
Peru,12570.0,Peru Amazon River -- 12565,Iquitos, ,PE,South Pacific Ocean,0.0,Small,1,River (Natural),Unknown,-3.75,-73.233333,5,0.2
Peru,14860.0,Peru -- 14830,Bahia De Matarani, ,PE,South Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,-17.0,-72.116667,5,0.2
Peru,14950.0,Peru -- 14830,Puerto Del Callao, ,PE,South Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,-12.05,-77.15,5,0.4
Philippines,58370.0,Philippine Islands -- 57960,Manila, ,PH,South China Sea; North Pacific Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,14.583333,120.966667,22,0.13636363636363635
Philippines,59580.0,Philippine Islands -- 57960,Zamboanga, ,PH,Celebes Sea; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,6.9,122.066667,22,0.045454545454545456
Philippines,59430.0,Philippine Islands -- 57960,Davao, ,PH,Celebes Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,7.066667,125.616667,22,0.045454545454545456
Philippines,58620.0,Philippine Islands -- 57960,Masbate, ,PH,Philippine inland seas; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,12.366667,123.616667,22,0.045454545454545456
Philippines,58395.0,Philippine Islands -- 57960,Subic Bay, ,PH,South China Sea; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,14.8,120.266667,22,0.09090909090909091
Philippines,59270.0,Philippine Islands -- 57960,Puerto Princesa, ,PH,Sulu Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,9.733333,118.733333,22,0.045454545454545456
Philippines,58870.0,Philippine Islands -- 57960,Tagbilaran, ,PH,Philippine inland seas; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,9.65,123.85,22,0.045454545454545456
Philippines,58960.0,Philippine Islands -- 57960,Cebu, ,PH,Philippine inland seas; North Pacific Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,10.3,123.9,22,0.13636363636363635
Philippines,58320.0,Philippine Islands -- 57960,Batangas City, ,PH,Philippine inland seas; North Pacific Ocean,0.0,Medium,2,Open Roadstead,Unknown,13.75,121.05,22,0.09090909090909091
Philippines,59710.0,Philippine Islands -- 57960,Cagayan De Oro, ,PH,Bohol Sea; Philippine inland seas; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,8.5,124.666667,22,0.09090909090909091
Philippines,59385.0,Philippine Islands -- 57960,Mangagoy, ,PH,Bohol Sea; Philippine inland seas; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,8.233333,126.316667,22,0.045454545454545456
Philippines,58460.0,Philippine Islands -- 57960,San Fernando Harbor, ,PH,South China Sea; North Pacific Ocean,0.0,Medium,2,Open Roadstead,Unknown,16.616667,120.316667,22,0.09090909090909091
Philippines,58690.0,Philippine Islands -- 57960,Tacloban, ,PH,Philippine inland seas; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,11.25,125.0,22,0.045454545454545456
Philippines,59015.0,Philippine Islands -- 57960,Toledo,Sangi,PH,Philippine inland seas; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,10.366667,123.633333,22,0.045454545454545456
Poland,28715.0,Poland -- 28700,Port Polnochny, ,PL,Baltic Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,54.4,18.716667,14,0.14285714285714285
Poland,28720.0,Poland -- 28700,Nowy Port,Neufahrwasser,PL,Baltic Sea; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,54.416667,18.666667,14,0.07142857142857142
Poland,28740.0,Poland -- 28700,Gdynia, ,PL,Baltic Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,54.533333,18.55,14,0.21428571428571427
Poland,28710.0,Poland -- 28700,Gdansk,Danzig,PL,Baltic Sea; North Atlantic Ocean,0.0,Large,3,Canal or Lake,Unknown,54.35,18.666667,14,0.21428571428571427
Poland,28820.0,Poland -- 28700,Swinoujscie,Swinemunde,PL,Baltic Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,53.916667,14.266667,14,0.07142857142857142
Poland,28750.0,Poland -- 28700,Police, ,PL,Baltic Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,53.566667,14.566667,14,0.07142857142857142
Poland,28823.0,Poland -- 28700,Szczecin,Stettin,PL,Baltic Sea; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,53.416667,14.55,14,0.14285714285714285
Poland,28770.0,Poland -- 28700,Ustka,Stolpmunde,PL,Baltic Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,54.583333,16.85,14,0.07142857142857142
Portugal,38100.0,Acores -- 38060,Ponta Delgada, ,PT,North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,37.733333,-25.666667,17,0.058823529411764705
Portugal,37990.0,Portugal -- 37930,Lisboa,Lisbon,PT,North Atlantic Ocean,0.0,Large,3,River (Natural),Unknown,38.7,-9.166667,17,0.17647058823529413
Portugal,38130.0,Arquipelago Da Madeira -- 38120,Funchal, ,PT,North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,32.633333,-16.916667,17,0.17647058823529413
Portugal,38000.0,Portugal -- 37930,Setubal, ,PT,North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,38.516667,-8.9,17,0.058823529411764705
Portugal,38005.0,Portugal -- 37930,Sines, ,PT,North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,37.95,-8.866667,17,0.11764705882352941
Portugal,37940.0,Portugal -- 37930,Viana Do Castelo, ,PT,North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,41.7,-8.833333,17,0.058823529411764705
Portugal,38080.0,Acores -- 38060,Horta, ,PT,North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,38.533333,-28.633333,17,0.058823529411764705
Portugal,37970.0,Portugal -- 37930,Aveiro, ,PT,North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,40.65,-8.65,17,0.11764705882352941
Portugal,38010.0,Portugal -- 37930,Lagos, ,PT,North Atlantic Ocean,0.0,Large,3, ,Unknown,37.1,-8.616667,17,0.17647058823529413
Puerto Rico,11290.0,Puerto Rico -- 11080,Mayaguez, ,PR,North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,18.2,-67.15,10,0.1
Puerto Rico,11170.0,Puerto Rico -- 11080,Ensenada Honda, ,PR,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,18.233333,-65.633333,10,0.2
Puerto Rico,11110.0,Puerto Rico -- 11080,San Juan, ,PR,North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,18.466667,-66.116667,10,0.1
Puerto Rico,11280.0,Puerto Rico -- 11080,Playa De Guanica, ,PR,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,17.966667,-66.916667,10,0.1
Puerto Rico,11260.0,Puerto Rico -- 11080,Playa De Ponce, ,PR,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,17.983333,-66.616667,10,0.2
Puerto Rico,11270.0,Puerto Rico -- 11080,Playa De Guayanilla, ,PR,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,18.016667,-66.766667,10,0.2
Puerto Rico,11230.0,Puerto Rico -- 11080,Arroyo, ,PR,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,17.966667,-66.066667,10,0.1
Qatar,48297.0,Qatar -- 48285,Ras Laffan, ,QA,Persian Gulf; Indian Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,25.916667,51.583333,4,0.5
Qatar,48290.0,Qatar -- 48285,Doha,Ad Dawhah,QA,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,25.283333,51.533333,4,0.25
Qatar,48287.0,Qatar -- 48285,Umm Said,Mesaieed; Musay'id,QA,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,24.916667,51.566667,4,0.25
Reunion,47690.0,Reunion -- 47670,Port Est, ,RE,Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,-20.933333,55.316667,2,0.5
Reunion,47695.0,Reunion -- 47670,Port Ouest, ,RE,Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,-20.933333,55.283333,2,0.5
Romania,43560.0,Romania -- 43540,Constanta,Constantsa,RO,Black Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,44.166667,28.65,5,0.4
Romania,43600.0,Romania -- 43540,Galati, ,RO,Black Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,45.416667,28.083333,5,0.2
Romania,43565.0,Romania -- 43540,Danube-Black Sea Canal, ,RO,Black Sea; North Atlantic Ocean,0.0,Medium,2,Canal or Lake,Unknown,44.266667,28.183333,5,0.4
Russia,44200.0,Russia -- 44030,Novorossiysk, ,RU,Black Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,44.716667,37.783333,41,0.07317073170731707
Russia,28400.0,Russia -- 28250,Kronshtadt, ,RU,Gulf of Finland; Baltic Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,59.983333,29.783333,41,0.024390243902439025
Russia,62775.0,Russia -- 62530,Mezen, ,RU,White Sea; Barents Sea; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,65.833333,44.183333,41,0.024390243902439025
Russia,61040.0,Sakhalin -- 60840,Aleksandrovsk -Sakhalinskiy, ,RU,Tatar Strait; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,50.9,142.133333,41,0.024390243902439025
Russia,44070.0,Russia -- 44030,Rostov-Na-Donu, ,RU,Sea of Azov; Black Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,47.166667,39.716667,41,0.024390243902439025
Russia,28300.0,Russia -- 28250,Vyborg,Viipuri,RU,Gulf of Finland; Baltic Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,60.716667,28.75,41,0.04878048780487805
Russia,62950.0,Russia -- 62530,Murmansk,Rosta,RU,Barents Sea; Arctic Ocean,0.0,Large,3,River (Natural),Unknown,68.983333,33.05,41,0.07317073170731707
Russia,62720.0,Russia -- 62530,Dudinka, ,RU,Kara Sea; Arctic Ocean,0.0,Medium,2,River (Natural),Unknown,69.4,86.166667,41,0.04878048780487805
Russia,28310.0,Russia -- 28250,Gavan Vysotsk,Trangsund; Uras; Vysotsk,RU,Gulf of Finland; Baltic Sea; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,60.616667,28.566667,41,0.024390243902439025
Russia,28370.0,Russia -- 28250,Sankt-Peterburg,Leningrad; Petrograd; St Petersburg,RU,Gulf of Finland; Baltic Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,59.933333,30.3,41,0.07317073170731707
Russia,62550.0,Russia -- 62530,Bukhta Nagayeva (Magadan),Magadan,RU,Sea of Okhotsk; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,59.566667,150.716667,41,0.024390243902439025
Russia,60610.0,Russia -- 60530,Vladivostok, ,RU,Sea of Japan; North Pacific Ocean,0.0,Large,3,Coastal (Natural),Cargo,43.10888889,131.8883333,41,0.07317073170731707
Russia,60810.0,Russia -- 60530,De Kastri, ,RU,Tatar Strait; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,51.466667,140.783333,41,0.04878048780487805
Russia,60940.0,Sakhalin -- 60840,Kholmsk,Maoko,RU,Tatar Strait; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,47.05,142.05,41,0.024390243902439025
Russia,60730.0,Russia -- 60530,Nakhodka, ,RU,Sea of Japan; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,42.8,132.883333,41,0.024390243902439025
Russia,60795.0,Russia -- 60530,Sovetskaya Gavan,Sovgavan,RU,Tatar Strait; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,48.97361111,140.2680556,41,0.024390243902439025
Russia,60920.0,Sakhalin -- 60840,Korsakov,Otomari,RU,Sea of Okhotsk; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,46.616667,142.766667,41,0.024390243902439025
Russia,28690.0,Russia -- 28670,Kaliningrad,Konigsberg,RU,Baltic Sea; North Atlantic Ocean,0.0,Medium,2,River (Basins),Unknown,54.7,20.483333,41,0.04878048780487805
Russia,28680.0,Russia -- 28670,Baltiysk,Pillau,RU,Baltic Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,54.633333,19.9,41,0.024390243902439025
Russia,44230.0,Russia -- 44030,Tuapse, ,RU,Black Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,44.1,39.066667,41,0.024390243902439025
Russia,62535.0,Russia -- 62530,Slavyanka, ,RU,Sea of Japan; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,42.866667,131.383333,41,0.024390243902439025
Russia,62800.0,Russia -- 62530,Arkhangels'k,Archangel,RU,White Sea; Barents Sea; Arctic Ocean,0.0,Medium,2,River (Natural),Unknown,64.52972222,40.52166667,41,0.04878048780487805
Russia,62730.0,Russia -- 62530,Igarka, ,RU,Kara Sea; Arctic Ocean,0.0,Small,1,River (Natural),Unknown,67.45833333,86.58888889,41,0.024390243902439025
Russia,62900.0,Russia -- 62530,Bolshaya Piryu Guba,Lyessnoy,RU,White Sea; Barents Sea; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,66.67305556,34.36138889,41,0.024390243902439025
Russia,62840.0,Russia -- 62530,Rabocheostrovsk,Kyem; Rabocheostrovk,RU,White Sea; Barents Sea; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,64.99166667,34.79527778,41,0.024390243902439025
Russia,62810.0,Russia -- 62530,Severodvinsk,Molotovsk,RU,White Sea; Barents Sea; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,64.57722222,39.77305556,41,0.024390243902439025
Russia,62910.0,Russia -- 62530,Ostrovnoy Gremikha,Iokanga,RU,Barents Sea; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,68.05833333,39.52555556,41,0.024390243902439025
Russia,62670.0,Russia -- 62530,Tiksi, ,RU,Laptev Sea; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,71.64444444,128.8905556,41,0.024390243902439025
"Saint Helena, Ascension, and Tristan da Cunha",46691.0,Ascension -- 46660,North Point, ,SH,South Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,-7.883333,-14.366667,6,0.16666666666666666
"Saint Helena, Ascension, and Tristan da Cunha",46690.0,Ascension -- 46660,Jamestown, ,SH,South Atlantic Ocean,0.0,Large,3,Open Roadstead,Unknown,-15.916667,-5.716667,6,0.5
"Saint Helena, Ascension, and Tristan da Cunha",46670.0,Ascension -- 46660,Georgetown,Clarence Bay; Table Bay,SH,South Atlantic Ocean,0.0,Medium,2,Open Roadstead,Unknown,-7.933333,-14.416667,6,0.3333333333333333
Saint Lucia,11630.0,Saint Lucia -- 11615,Castries, ,LC,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,14.016667,-61.0,2,0.5
Saint Lucia,11625.0,Saint Lucia -- 11615,Grand Cul De Sac Bay,Cul De Sac,LC,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,13.983333,-61.016667,2,0.5
Saint Pierre and Miquelon,1750.0,Ile St Pierre -- 1740,Port De St Pierre,St Pierre,PM,North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,46.783333,-56.166667,1,1.0
Saint Vincent and the Grenadines (Windward Islands),11640.0,Saint Vincent -- 11637,Kingstown, ,VC,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,13.15,-61.233333,1,1.0
Saudi Arabia,48142.0,Saudi Arabia -- 48100,Jizan,Gizan,SA,Red Sea; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,16.9,42.483333,9,0.1111111111111111
Saudi Arabia,48348.0,Saudi Arabia Continued -- 48330,Ras Al Mishab,Bandar Mishab,SA,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,28.116667,48.633333,9,0.1111111111111111
Saudi Arabia,48349.0,Saudi Arabia Continued -- 48330,Ras Al Khafji, ,SA,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,28.433333,48.583333,9,0.1111111111111111
Saudi Arabia,48340.0,Saudi Arabia Continued -- 48330,Ras  Tannurah,Ras Tanura,SA,Persian Gulf; Indian Ocean,0.0,Medium,2,Open Roadstead,Unknown,26.633333,50.166667,9,0.2222222222222222
Saudi Arabia,48140.0,Saudi Arabia -- 48100,Jiddah,Jidda,SA,Red Sea; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,21.483333,39.183333,9,0.1111111111111111
Saudi Arabia,48106.0,Saudi Arabia -- 48100,Duba,Dhiba; Dhuba,SA,Red Sea; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,27.566667,35.533333,9,0.1111111111111111
Saudi Arabia,48335.0,Saudi Arabia Continued -- 48330,Dammam,King Abdul Aziz Port; Mina Al Malik Abd Al Aziz,SA,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,26.5,50.2,9,0.1111111111111111
Saudi Arabia,48343.0,Saudi Arabia Continued -- 48330,Ju Aymah Oil Terminal, ,SA,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,26.933333,50.033333,9,0.1111111111111111
Senegal,45820.0,Senegal -- 45817,Dakar, ,SN,North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,14.683333,-17.433333,3,0.6666666666666666
Senegal,45818.0,Senegal -- 45817,St Louis, ,SN,North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,16.016667,-16.516667,3,0.3333333333333333
Sierra Leone,45862.0,Sierra Leone -- 45860,Freetown, ,SL,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,8.5,-13.233333,1,1.0
Singapore,50010.0,Singapore -- 49990,Pulau Bukom, ,SG,Strait of Malacca; Indian Ocean,0.0,Medium,2,Open Roadstead,Unknown,1.233333,103.766667,9,0.2222222222222222
Singapore,50000.0,Singapore -- 49990,Keppel - (East Singapore),Keppel Harbor,SG,Strait of Malacca; Indian Ocean,0.0,Large,3,Coastal (Natural),Unknown,1.283333,103.85,9,0.3333333333333333
